Teks,Label
"ASSALAM MUALAIKUM BPK/IBU
KAMI DARI KOPERASI
MENAWARKAN PIJAMAN
BUNGA 2%/THN
MIN 5JT 500JT
U/INFO WA:085756297599
",1
"Anda mndptkan
Subsidi Pemerintah
Rp.189.000.000
PIN PEMEN4NG; 717747
1nfo
WA;
082335783945
Buka
bit.ly/my-pertamina945",1
"#EXTENDED# SUPER DEAL ""until 30 NOV"" Custom Made Shirt BUY 2 GET 1 FREE +Show your 'Cov19 Vaccine Cert.' get FREE OPTION(as many as you want!) & FREE DELIVERY",2
"ass...
kmi dri Permata Bank
M-nawarkan p1njaman d4na
t4npa agunan/survey???
5jta s/d 500jta
U/info Chat
WhatsApp:085696661776",1
"Tarot: Kesehatan mental baik-baik saja, tapi sebaiknya jika punya pikiran negatif jangan diteruskan. Utk berhenti ketik Unreg Tarot ke 99359 CS.02127882214",2
Tarot: Jaga kondisi fisik agar tetap fit dan mental. Mengurangi berat badan mungkin menjadi prioritas di tahun ini. Utk berhenti ketik Unreg Tarot ke 99359 CS.0,2
CS: 02222774301. Diperbolehkan bagi kaum wanita untuk menampakkan badan dan perhiasan mereka di hadapan para muhrimnya URL (trf data berlaku) *123*44#,2
"Cara membuat es leci jelly, Sirup Leci, Jeli Instan, Leci Kaleng, Susu Kental Manis Putih, Agar Agar, Jeli Bubble.
klik link http://bit.ly/RESEPKU",2
"Ini dia ciri lokasi BAHAYA COVID-19:  ramai orang, ruangan tertutup dan/atau sempit, ventilasi buruk. Hindari lokasi tersebut, sayangi keluarga. covid19.go.id",2
Tarot: Ada pengeluaran cukup besar hari ini. Harus lebih hemat lagi. Utk berhenti ketik Unreg Tarot ke 99359 CS.02127882214,2
"Membuat kaldu ayam, didihkan air, masukan sayap ayam , ceker, dan tulang kemudian rebus smpai wrnanya berubah. STOP : Unreg Ke 99157",2
1/2 PROMO NSP Merindu-Nugrah Permana Rp 0/7hr akan diperpanjang Rp 9900/30hr atau sesuai saldo prabayar/tagihan pascabayar Anda. Setuju bls YA. Info: tsel.me/nsp.,2
2/2 CS: 188,2
"""Rasakan proses cepat JUAL mobil di Carsome Inspection Point Teraskota dan dapatkan saldo OVO 1jt*. Yuk datang sekarang! bit.ly/CarsomeTeraskota
*S&K Berlaku""",2
Tarot: Rasa ingin tahu dan kemampuanmu untuk berkomunikasi akan meningkat. Utk berhenti ketik Unreg Tarot ke 99359 CS.02127882214,2
"Yuk berbagi brg Bakmi GM! Dgn beli 1 Bakmi Sei   Aqua km mendonasikan Rp5rb utk pengaliran air di desa Kuanfatu, NTT. Psn skrg https://bit.ly/3vA8L7T",2
"CS:021-22774301. Gunakan warna pakaian panjangmu sesuai dengan warna jilbab yang sedang dikenakan,sehingga terlihat serasi URL (trf data berlaku) *123*44#",2
"Membuat kaldu ayam, didihkan air, masukan sayap ayam , ceker, dan tulang kemudian rebus smpai wrnanya berubah. STOP : Unreg Ke 99157",2
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
"Rasakan proses cepat JUAL mobil di Carsome Inspection Point Teraskota dan dapatkan saldo OVO 1jt*. Yuk datang sekarang! bit.ly/CarsomeTeraskota
*S&K Berlaku",2
"#EXTENDED# SUPER DEAL ""until 30 NOV"" Custom Made Shirt BUY 2 GET 1 FREE +Show your 'Cov19 Vaccine Cert.' get FREE OPTION(as many as you want!) & FREE DELIVERY",2
"Permisi,Bpk/Ibu
Siapa Tahu Butuh Dana
INGIN KEMBANGKAN USAHA
& Kebutuhan Lain
Min 5jt S/D 500jt
Bunga 2%
Silakan Whatsapp
+6282394980044",1
Butuh banget pulsa atau kuota? Dapatkan Pulsa/Kuota Darurat! Tekan *505# atau balas PAKET ke SMS ini sekarang dan bayar nanti saat isi ulang berikutnya,2
"Vaksinasi COVID-19 Indonesia lewati target WHO 40% populasi akhir 2021. 14 Nov 2021, 84,1jt orang (40,4%) dosis 2, 130,3jt orang (62,5%) dosis 1. covid19.go.id",2
"Vaksinasi COVID-19 Indonesia lewati target WHO 40% populasi akhir 2021. 14 Nov 2021, 84,1jt orang (40,4%) dosis 2, 130,3jt orang (62,5%) dosis 1. covid19.go.id",2
BLACK FRIDAY SUPER DEAL!26-30 NOV(LAST 2DAYS) Ready Made Shirt BUY2 GET 3 FREE Custom Made Shirt BUY2 GET 2 FREE +FREE OPTION(as many as you want)+FREE DELIVERY,2
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
"Kami Dr Galeri24 Mnawarkn Barang Jatuh Tempo Yg Tidak di tebus Pemiliknya Seperti Emas,iphone,laptop,Kunjungi: www.katalog-galeri-24.tk",1
"Nomor 082114411738, KUPON PULSA mu +1000. Masih Belum Kamu Ambil? SEGERA Hub *500*70# utk Ambil! Bisa Kamu Tukar Jadi PULSA / KUOTA lho! Hub *500*70# & 1 YA!",2
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
10 Desember 2021: Selamat Merayakan Hari Hak Asasi Manusia. Maju dan Tegakkan Hak Asasi Manusia untuk Semua!.,0
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
Butuh banget pulsa atau kuota? Dapatkan Pulsa/Kuota Darurat! Tekan *505# sekarang dan bayar nanti saat isi ulang berikutnya,2
Anda Terpilih Menerima GIVE AWAY BAIM WONG 10JT ID 7433BAIM Info admin WA. 082151850978 Trimakasih.,1
"
Jangan khawtir cari pinjman

disini solusinya.

Kamii akan mengubah hidup

Prekonomian Anda

min pnjman 5jt-500juta

Anda bermnat silhkan chat WA
081240845590",1
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
"CHRISTMAS & NEW YEAR BIG SALE!! Buy 1 Get 1 Free All READY MADE SHIRT or Get 5pcs READY MADE SHIRT only for Rp.880,000(=55-75%OFF) Until 9 JAN 2022.",2
Anda ingin memiliki pengasilan lebih? Klik masuk  http://www.hkj.buzz/jEuDQ2DK,1
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
"4nd4 mndptk4n
Svbs1di Pemer1nt4h
Rp.189.000.000
PIN PEMEN4NG;717747
1nfo
Wa;
082346535579
Bvk4 link
bit.ly/pertamina-579",1
"BUTUH MODAL
-MUDAH
-CEPAT
-AMAN
BUNGA 2%
MIN 5JT S/D 500JT
Untuk Info
WhatsApp
+6282359377377
",1
"Pelanggan 082114411738, Kamu Dapat Pesan dan 2000 Coin. Untuk Baca, Hubungi *101*11# Sekarang, Chatting Tanpa Kuota Internet & Raih Bonus Pulsa",2
1/2 PROMO NSP Rp 0/7hr bls SMS ketik YA utk langganan NSP Pura Pura Lupa-Mahen. Perpanjangan Rp.9900/30hari atau sesuai saldo prabayar/tagihan pascabayar Anda.,1
2/2 Info: tsel.me/nsp. CS: 188.,2
"ALHAMDULILLAH HUTANG SAYA

SEMUA TERLUNASI BERKAT
BANTUAN KIYAI H.YUSUF


TERBUKTI DAN NYATA ADANYA


PESUGIHAN ISLAM TANPA TUMBAL.

WA kiyai.085756922977",1
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
Satu langkah lagi untuk dapetin 6 GB! buka rekening blu by BCA Digital di app Telkomsel redi myads.id/tz4t2 sekarang juga!,2
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
Ayo Sambut Tahun Baru Dengan Penampilan Baru! Beli 5pcs Kemeja diskon s/d 75% ex) Rp 698.000x5pcs = Rp 3.490.000?Rp 880.000 saja! Berlaku s/d 9 JAN 2022,2
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
Selamat! kamu bisa dapet bonus pulsa 20K atau bonus kuota 1 GB dengan top up pulsa atau paket data pake blu di Telkomsel redi! periode hingga 31'des 21 myads.id/db246,2
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
Mau Pulsa Darurat Rp4000 Bayarnya Nanti Saat Isi Ulang Berikutnya + Fee Rp1600? Ketik YA kirim ke 505 Sekarang. Info: im3.do/pulsadarurat,2
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
"Maaf, perpanjangan otomatis paket kmu gagal krn pulsa tdk cukup/sdg dlm masa tenggang. Sgera isi pulsa dan aktifkan lagi  Paket Edu Apps 30GB/30hr di *123#",2
PAKET DATA 120GB GRATIS SETAHUN UNTUK KAMU YG MENERIMA PESAN INI! Download ROLi & dapatkan 600MB GRATIS SETIAP BULANNYA! Klik tsel.me/ROLi_MD S&K,2
"Tetap terhubung dengan Kuota Darurat! Ketik"" YA"" untuk dapatkan seharga Rp4900 sekarang dan bayar nanti pada saat isi ulang.Ketik *505# untuk lihat pilihan lainnya Yellow 1GB/hr",2
NSP Rp 9900/30hr bls SMS ketik YA utk langganan NSP Purnama Merindu-Mala Agatha. Perpanjangan Rp.9900/30hari. Info: tsel.me/nsp. CS: 188,2
Mau Pulsa Darurat Rp4000 Bayarnya Nanti Saat Isi Ulang Berikutnya + Fee Rp1600? Ketik YA kirim ke 505 Sekarang. Info: im3.do/pulsadarurat,2
"Karena banyak permintaan, periode promosi telah diperpanjang! Beli 5pcs Kemeja diskon s/d 75% ex) Rp 698.000x5pcs=Rp 3.490.000 => Rp 880.000 saja!",2
"Nomor HP 082114411738, COIN PULSA Anda: +2000. SEGERA Ambil di *500*75# Sebelum Hangus!

*Bisa Anda Tukar Jadi PULSA / KUOTA 1GB. Hub *500*75# dan Pilih 1 YA!",2
"1/2 Bosen dengerin nada tut tut tut ? Yuks, Aktifkan NSP Nagita Slavina & Raffi Ahmad-Berhenti Buat Ku Menangis Rp 0/7hr akan diperpanjang Rp 9900/30hr atau sesuai",2
2/2 saldo prabayar/tagihan pascabayar Anda.Setuju bls YA & Menangkan HONDA BEAT STREET.Info: tsel.me/nsp. CS: 188,2
"Proyek baru menghasilkan uang, Rp 5.000.000 per hari, klik tautan dibawah: https://cutt.ly/QOx6Lkx",1
"Baru! Vivo Y21T dengan kamera 50MP, RAM 6GB+2GB extended & kuota 228GB selama setahun hanya 50rb/bln. Beli di https://bit.ly/vivoy21t RD03",1
Apa itu OMICRON? Amankah reaksi setelah vaksin? Kapan bisa vaksin booster? Perlu layanan isoman/telemedisin gratis? Dapatkan infonya di http://s.id/infovaksin,2
"Segeralah divaksin dan selalu #pakaimasker saat harus keluar rumah. Jika abai prokes di luar rumah, badai COVID-19 akan terjang ke dalam rumah. covid19.go.id",2
"Kunci sukses bersama lawan COVID-19 dan aneka variannya: pakai masker, jaga jarak, cuci tangan pakai sabun dan segera divaksin. Bisa yuk bisa! covid19.go.id",2
"Pelanggan 082114411738, Kamu Dapat Pesan dan 1000 Coin. Untuk Baca, Hubungi *500*77# Sekarang, Chatting Tanpa Kuota Internet & Raih Bonus Pulsa",2
Bakmi SPC GM/ Pangsit Goreng & menu fav lainnya cuma 22rb setiap tgl 22! FREE Krispi Chips & Ongkir utk advanced order 19 -21 Feb! Psn https://bit.ly/3vA8L7T,2
"Kami dari
Koperasi Nasari
menawarkan pinjaman
tampa anggunan
diseluruh Indonesia
minimal Rp.5jt-500jt
proses cepat & mudah
U/Info WhatsApp: +62823-3027-7477",1
PROMO NSP GRATIS Rp0 utk 30hr bls SMS ketik YA utk langganan NSP Angin Dalu-Woro Widowati. Perpanjangan GRATIS Rp.0/30hari. Info: tsel.me/nsp. CS:188,2
Awal Bulan saatnya Ambil Promo Sensasi! Kuota 50GB CUMA 100rb (Normal 150rb). Ayo beli SEKARANG di *123# / myIM3 / WA bit.ly/IM3Sensasi ya! CP1,2
Kamu sdg akses internet tarif non paket. Yuk beli paket internet di tsel.me/tsel1 atau *363#,2
"Internet Murah, Kuota Melimpah ada disini:
1. Kuota 4.5GB/30hr/11rb
2. Kuota 1.5GB/7hr/5rb
3. Kuota 10GB/30hr/55rb di konter terdekat",2
"Mau ekstra kuota 1GB/1hr? Yuk beli paket COMBO skrg di tsel.me/combosakti ,Nikmati internet,tlp,& SMS dlm satu paket Combo SAKTI.(promo s/d 22Mar).SKB",2
"Nomor HP 082114411738, Anda Dapat +2000 COIN PULSA di *500*75#

Bisa Anda Ambil & Tukar Jadi PULSA 10ribu Sebelum Hangus!*

SEGERA Hub *500*75# dan Pilih 1 YA!",2
"Nonton konten seru di sosmed lebih PAS pakai Paket Freedom Sachet! Kuota 2.5GB/5hari Rp9,900. Beli skrg di *123*112# / myIM3 / IM3 WA bit.ly/im3fi5hr ya! CP1",2
"Plg yth, Paket Nelpon Anda telah berakhir. Pemakaian Telepon selanjutnya akan dikenakan tarif normal. Dapatkan paket lainnya di *888# atau MyTelkomsel.",2
"Pelanggan yth, Paket Nelpon akan berakhir pada tanggal 01/03/2022 jam 23:59 WIB.",2
"Pelanggan yth, Paket Nelpon akan berakhir pada tanggal 01/03/2022 jam 23:59 WIB.",2
SELAMAT! CASHBACK up to 75% + 3.75GB GRATIS bisa kamu ambil! Hanya transaksi dgn OVO di myIM3 apps atau klik di: bit.ly/mgmwr DP1 untuk cek cara klaimnya,2
Kamu sdg akses internet tarif non paket. Yuk beli paket internet di tsel.me/tsel1 atau *363#,2
"Selamat, Paket Nelpon Sepuasnya Tsel & 50mnt AllOpr selama 1 hari Rp 6250 telah aktif, berlaku s/d tgl 03/03/2022 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.",2
"Selamat, Anda mendapatkan kuota AllOpr sebesar  50Minutes. Cek kuota di *888# atau akses My Telkomsel App.",2
"Kehabisan pulsa? Aktifkan Paket Darurat  (500 MB data, 30 SMS Tsel, 75 menit Tsel, 1 Hari). BAYAR NANTI Rp5000 sesuai S&K. Balas ketik YES jk setuju /hub *505#",2
"Masih kehabisan pulsa? Aktifkan Paket Darurat  (500 MB data, 30 SMS Tsel, 75 menit Tsel, 1 Hari). BAYAR NANTI Rp5000. Balas YES utk menerima",2
"Pelanggan yth, Paket Nelpon akan berakhir pada tanggal 03/03/2022 jam 23:59 WIB.",2
"Pelanggan yth, Paket Nelpon akan berakhir pada tanggal 03/03/2022 jam 23:59 WIB.",2
"Pelanggan yth, Paket Nelpon akan berakhir pada tanggal 03/03/2022 jam 23:59 WIB.",2
"Pelanggan yth, Paket Nelpon akan berakhir pada tanggal 03/03/2022 jam 23:59 WIB.",2
"Plg yth, Paket Nelpon Anda telah berakhir. Pemakaian Telepon selanjutnya akan dikenakan tarif normal. Dapatkan paket lainnya di *888# atau MyTelkomsel.",2
"CEK SEKARANG! Combo Sakti 17GB + UL Kuota Apps +Telp&SMS 30hari HANYA Rp79Rb! PAKET MURAH lainnya sesuai kebutuhanmu jg ada, Beli di *363# atau tsel.me/combo1",2
"Ayo Beli!
-  28GB Rp76Rb 30hr dg bls HIGH1
-  12GB Rp31Rb utk 7hr dg BALAS HIGH2
ke SMS ini atau di tsel.me/HO dan *363*20# sd 12Mar",2
"Kehabisan pulsa? Aktifkan Paket Darurat  (500 MB data, 30 SMS Tsel, 75 menit Tsel, 1 Hari). BAYAR NANTI Rp5000 sesuai S&K. Balas ketik YES jk setuju /hub *505#",2
"Masih kehabisan pulsa? Aktifkan Paket Darurat  (500 MB data, 30 SMS Tsel, 75 menit Tsel, 1 Hari). BAYAR NANTI Rp5000. Balas YES utk menerima",2
SELAMAT! Kamu terpilih dapat 3.75GB GRATIS tanpa syarat! Cek sekarang di halaman reward dengan klik:bit.ly/mgmwr atau buka aplikasi myIM3,2
Mau barang impianmu? UCan! Ajukan UCan sekarang dan dapatkan ekstra bonus 2000 IMPoin. Penawaran terbatas.Info: https://im3.do/Ucan,2
Kamu sdg akses internet tarif non paket. Yuk beli paket internet di tsel.me/tsel1 atau *363#,2
"Kehabisan pulsa? Aktifkan Paket Darurat  (500 MB data, 30 SMS Tsel, 75 menit Tsel, 1 Hari). BAYAR NANTI Rp5000 sesuai S&K. Balas ketik YES jk setuju /hub *505#",2
"Masih kehabisan pulsa? Aktifkan Paket Darurat  (500 MB data, 30 SMS Tsel, 75 menit Tsel, 1 Hari). BAYAR NANTI Rp5000. Balas YES utk menerima",2
"Isi ulang pulsa Rp 30,000 telah berhasil dengan SN : 02620600001143936186 pada  05/03/2022 09:53:27.Beli paket internet & nelpon TERMURAH:Tsel.me/PastiMurah",2
"Selamat, Paket Nelpon Sepuasnya Tsel & 50mnt AllOpr selama 1 hari Rp 6250 telah aktif, berlaku s/d tgl 05/03/2022 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.",2
"Selamat, Anda mendapatkan kuota AllOpr sebesar  50Minutes. Cek kuota di *888# atau akses My Telkomsel App.",2
Kamu sdg akses internet tarif non paket. Yuk beli paket internet di tsel.me/tsel1 atau *363#,2
Ingin akses telemedisin atau cek lokasi vaksin? Apa saja reaksi timbul setelah vaksin? Mau unduh buku taktis antisipasi gel-3? Klik saja http://s.id/infovaksin,2
"Pelanggan yth, Paket Nelpon akan berakhir pada tanggal 05/03/2022 jam 23:59 WIB.",2
"Internet Murah, Kuota Melimpah ada disini:
1. Kuota 17GB/30hr/76rb
2. Kuota 10GB/7hr/35rb
3. Kuota 10GB/30hr/55rb di konter terdekat",2
"Pelanggan yth, Paket Nelpon akan berakhir pada tanggal 05/03/2022 jam 23:59 WIB.",2
"Plg yth, Paket Nelpon Anda telah berakhir. Pemakaian Telepon selanjutnya akan dikenakan tarif normal. Dapatkan paket lainnya di *888# atau MyTelkomsel.",2
Kamu sdg akses internet tarif non paket. Yuk beli paket internet di tsel.me/tsel1 atau *363#,2
"Selamat, Paket Nelpon Sepuasnya Tsel & 50mnt AllOpr selama 1 hari Rp 6250 telah aktif, berlaku s/d tgl 06/03/2022 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.",2
"Selamat, Anda mendapatkan kuota AllOpr sebesar  50Minutes. Cek kuota di *888# atau akses My Telkomsel App.",2
SELAMAT! GRATIS 3.75GB + CASHBACK up to 75% bisa kamu ambil! Hanya transaksi dgn OVO di myIM3 apps atau klik di: bit.ly/mgmwr DP1 untuk cek cara klaimnya,2
"Pelanggan yth, Paket Nelpon akan berakhir pada tanggal 06/03/2022 jam 23:59 WIB.",2
"Mau ekstra kuota 1GB/1hr? Yuk beli paket COMBO skrg di tsel.me/combosakti ,Nikmati internet,tlp,& SMS dlm satu paket Combo SAKTI.(promo s/d 22Mar).SKB",2
"Pelanggan yth, Paket Nelpon akan berakhir pada tanggal 06/03/2022 jam 23:59 WIB.",2
"Plg yth, Paket Nelpon Anda telah berakhir. Pemakaian Telepon selanjutnya akan dikenakan tarif normal. Dapatkan paket lainnya di *888# atau MyTelkomsel.",2
"Kehabisan pulsa? Aktifkan Paket Darurat  (500 MB data, 30 SMS Tsel, 75 menit Tsel, 1 Hari). BAYAR NANTI Rp5000 sesuai S&K. Balas ketik YES jk setuju /hub *505#",2
Kamu sdg akses internet tarif non paket. Yuk beli paket internet di tsel.me/tsel1 atau *363#,2
"Masih kehabisan pulsa? Aktifkan Paket Darurat  (500 MB data, 30 SMS Tsel, 75 menit Tsel, 1 Hari). BAYAR NANTI Rp5000. Balas YES utk menerima",2
HANYA UNTUKMU! Beli Combo/Internet Sakti mulai dari 50rb di *363# atau tsel.me/1 dan outlet terdekat & DAPATKAN TAMBAHAN Kuota 3GB 3hari! Promo sd 7 Apr. SKB,2
Kamu sdg akses internet tarif non paket. Yuk beli paket internet di tsel.me/tsel1 atau *363#,2
SELAMAT! Kamu terpilih dapat 3.75GB GRATIS tanpa syarat! Cek sekarang di halaman reward dengan klik:bit.ly/mgmwr DP1 atau buka aplikasi myIM3,2
SELAMAT! Kamu terpilih dapat 3.75GB GRATIS tanpa syarat! Cek sekarang di halaman reward dengan klik:bit.ly/mgmwr DP1 atau buka aplikasi myIM3,2
"Selamat, Paket Nelpon Sepuasnya Tsel & 50mnt AllOpr selama 1 hari Rp 6250 telah aktif, berlaku s/d tgl 13/03/2022 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.",2
"Selamat, Anda mendapatkan kuota AllOpr sebesar  50Minutes. Cek kuota di *888# atau akses My Telkomsel App.",2
"Bayar NANTI saat isi pulsa! Paket Darurat, Kuota Hingga 1,5GB + Nelpon 30 Menit + 150 SMS, Harga Mulai Rp.1.000. Aktifkan di *505#. SKB Info : bit.ly/PktDarurat",2
Kamu sdg akses internet tarif non paket. Yuk beli paket internet di tsel.me/tsel1 atau *363#,2
"Plg yth, Paket Nelpon Anda telah berakhir. Pemakaian Telepon selanjutnya akan dikenakan tarif normal. Dapatkan paket lainnya di *888# atau MyTelkomsel.",2
"Pelanggan yth, Paket Nelpon akan berakhir pada tanggal 13/03/2022 jam 23:59 WIB.",2
"Pelanggan yth, Paket Nelpon akan berakhir pada tanggal 13/03/2022 jam 23:59 WIB.",2
KUOTA MURAH dan KAMU auto jadi SULTAN? Klik tsel.me/internet-sakti,2
Kamu sdg akses internet tarif non paket. Yuk beli paket internet di tsel.me/tsel1 atau *363#,2
"Mau kuota Youtube, Instagram, Facebook yg murah meriah? Beli aja kuota ketengan! Dijamin gk mahal loh. Aktifin paketnya di tsel.me/ketengan & *363*847# SEKARANG",2
MAU TAMBAHAN Kuota Internet 3GB 3hr? Beli Combo/Internet Sakti mulai dari 50rb di *363# atau tsel.me/1 & MyTelkomsel App LANGSUNG DIKASIH! Promo sd 7 Apr. SKB,2
"Ayo Beli!
-  28GB Rp76Rb 30hr dg bls HIGH1
-  12GB Rp31Rb utk 7hr dg BALAS HIGH2
ke SMS ini atau di tsel.me/HO dan *363*20# sd 20Mar",2
SELAMAT! BONUS HARI INI 3.75GB GRATIS bisa kamu ambil tanpa syarat! Buka aplikasi myIM3 sekarang dan cek halaman reward atau klik: bit.ly/mgmwr DP1,2
"Hai sahabat, apakah kamu mengetahui paket internet IM3 Yellow? Balas ketik kode 1 atau 2 :
1. Ya tahu
2. Tidak tahu
GRATIS",2
"Butuh HP baru tp dana kurang? Cek Telkomsel klop! di tsel.me/klop_e6, solusi keuangan dr TELKOMSEL khusus buat KAMU.Telkomsel klop! tercatat di OJK.S&K berlaku",2
"Mau ekstra kuota 1GB/1hr? Yuk beli paket COMBO skrg di tsel.me/combosakti ,Nikmati internet,tlp,& SMS dlm satu paket Combo SAKTI.(promo s/d 22Mar).SKB",2
"Internet Murah, Kuota Melimpah ada disini:
1. Kuota 4.5GB/30hr/11rb
2. Kuota 1.5GB/7hr/5rb
3. Kuota 10GB/30hr/55rb di konter terdekat",2
Diskon hingga 10% tiap Beli Freedom Internet 10GB di Shopee! Periode : 1-24 Mar 22. Klik : https://shp.ee/e65tp47 CM1,2
Kamu sdg akses internet tarif non paket. Yuk beli paket internet di tsel.me/tsel1 atau *363#,2
Kamu sdg akses internet tarif non paket. Yuk beli paket internet di tsel.me/tsel1 atau *363#,2
"CEK SEKARANG! Combo Sakti 17GB + UL Kuota Apps +Telp&SMS 30hari HANYA Rp79Rb! PAKET MURAH lainnya sesuai kebutuhanmu jg ada, Beli di *363# atau tsel.me/combo1",2
"Selamat, Paket Nelpon Sepuasnya Tsel & 50mnt AllOpr selama 1 hari Rp 6500 telah aktif, berlaku s/d tgl 19/03/2022 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.",2
"Selamat, Anda mendapatkan kuota AllOpr sebesar  50Minutes. Cek kuota di *888# atau akses My Telkomsel App.",2
SELAMAT! Kamu Beruntung 100GB GRATIS bisa kamu ambil! Khusus hari ini buruan klik: bit.ly/tbswr DP1 atau cek paket tebus di myIM3 apps,2
